decision,campaign,entity_type,entity,match_type,attribute,placement,new_value,prior_value,mechanism_metric,mechanism_level,mechanism_target,mechanism_from,check_date,outcome_keyword,outcome_rank,outcome_bound,outcome_date,fallback,rationale
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - lined linen curtains 84 inches long,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(floor length blackout curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-cortinas blackout para sala-(Blackout-ES)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-room darkening curtains for bedroom-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-NATURAL-2-PCS)-(blackout curtains 52x96),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-blackout drapes for bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-long black out curtains for living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-thermal insulated blackout curtains bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84in blackout curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-linen curtains bedroom-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains for bedroom short),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-cortinas de cuarto blackout-(Blackout-ES)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen farmhouse curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(oeko tex blackout curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains farmhouse),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-room darkening curtains bedroom-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-room darkening drapes-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-blackout curtains for dorm-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(thermal blackout curtains 84 inch),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(best blackout curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(room curtains blackout),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-blackout curtains energy efficient-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 inch blackout curtains living room),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-black out curtains for bedroom windows-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout boho curtains for bedroom),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(farmhouse blackout curtains for bedroom),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-blackout drapes living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-cortinas black out para dormitorio-(Blackout-ES)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-52 inch blackout curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains 84 inches long 2 panels set),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PAT-B0CSSDGWVT-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-blackout drapes for living room-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout farmhouse curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 blackout curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PHRASE-RAN-DO-(Linen|Curtains)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(linen curtains natural fabric),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen lined curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 inch curtains blackout),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(livingroom blackout curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PAT-B0DBLRPBT6-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-bedroom black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-B0F639CWS1-Exact-Def-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-cortinas blackout para dormitorio largas-(Blackout-ES)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - 84 inch curtains linen,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-B0F6366Z7N-Exact-Def-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen panels curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-window darkening curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-B0F6392CDG-Exact-Def-DO-LINEN-CURTAIN-52x96-IVORY-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-cortina blackout para cuarto-(Blackout-ES)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-linen blackout curtains 96 + inches long-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-cortinas para habitacion blackout-(Blackout-ES)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Sliding Door)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(sliding door curtains blackout),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-black out curtains thermal insulated-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PAT-B0DR49RC45-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-two drapes blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x120-NATURAL-2-PCS-B0F63C3Z95-faux linen blackout curtains 52x120,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-ivory linen curtains 96 inches long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-IVORY-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-blackout drapes curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-black out drapes for bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen pleated curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-linen curtains 96 + inches long-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PAT-B0D8KY5HVQ-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - pinch pleated linen curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout thermal curtains for bedroom),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PAT-B0DFWNNRZT-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-blackout curtains for dorm room-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - high end linen curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-curtain blackout linen-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PAT-B0FK58S5VW-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - farmhouse linen curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-linen curtain panels-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-black out thermal curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-cream blackout curtains 96 + inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-IVORY-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-96 inch faux linen curtains 2 panel-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - pleated linen curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-blackout curtains renter friendly-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-dorm blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-textured fabric curtains linen-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PAT-B0F7GY74WD-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains 84 inches),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-linen curtains 2 panel bedroom-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-cortinas black out-(Blackout-ES)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-darkening curtains for living room-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(total blackout curtains for bedroom),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PAT-B0FK5859JV-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-bedroom black out curtains 2 panel sets-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-light blocking curtains for bedroom-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-blackout panel curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen curtains neutral colors,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-black out curtains 2 panel-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-small black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains 84 inch 2 panels),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-black out window curtain-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtain panels bedroom),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen living room curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Linen|Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(natural flax linen curtains blackout),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PAT-B0FK58Y375-LINEN-CURTAIN-52x84-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - liz linen drape pleated curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-natural linen curtains 96 inches long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-blackout curtains light blocking-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - long linen curtains,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains for bedroom long),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-PHRASE-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(96 inch curtains 2 panel set blackout),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-linen curtains room darkening-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
refund gate pause,D-LC-SP-energy efficient blackout curtains for bedroom-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
net-negative pause,D-LC-SP-EXACT-blackout curtain-LINEN-CURTAIN-52x90-BEIGE-2-PCS,campaign,,,state,,paused,enabled,spend_wk,campaign,0,5.6,2026-09-16,,,"spend on these 82 campaigns falls to 0; the $32.99 of sales they carried is already net-negative after returns, so contribution improves",2026-09-23,"if total product orders fall more than 15% below the 30-day average over any 5 consecutive days, re-enable only the campaigns that held an order, at the prior budget",These 82 campaigns are net-negative after refunds: 1 order and $32.99 of sales against $72.95 of spend and 3 recorded returns.
net-negative pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtain bedroom),campaign,,,state,,paused,enabled,spend_wk,campaign,0,4.44,2026-09-16,,,,,,
net-negative pause,D-LC-SP-BROAD-RAN-DO-(Linen|Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(beige linen blackout curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
net-negative pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(52x90 blackout curtains 2 panels),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
net-negative pause,D-LC-SP-PHRASE-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(beige blackout curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
net-negative pause,D-LC-SP-BROAD-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(beige blackout curtains for bedroom),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
net-negative pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS)-(grey blackout curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
net-negative pause,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(thermal blackout curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0,2026-09-16,,,,,,
net-negative pause,D-LC-SP-BROAD-RAN-DO-(Linen|Curtains)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(linen beige curtains),campaign,,,state,,paused,enabled,spend_wk,campaign,0,0.56,2026-09-16,,,,,,
